"","id","lon","lat","ele","date","sex","age","body","proc"
"1367",842,738809.363299976,326590.672687616,242.92659,"2016-04-13","m","juvenil",11.51,2.73
"1368",843,738806.880896946,326597.641785664,242.542114,"2016-04-13","m","intermediate",11.23,1.4
"1369",843,738806.435537591,326597.634973766,242.880737,"2016-04-13","m","intermediate",11.23,1.4
"1370",844,738805.116467164,326596.50256544,240.47818,"2016-04-13","f","old",10.53,0
"1371",845,738800.701988328,326593.876911814,241.212448,"2016-04-13","m","juvenil",13.18,3.95
"1372",846,738801.520181701,326593.778202225,245.333099,"2016-04-21","m","juvenil",12.06,3.18
"1373",846,738793.904255634,326601.447356934,244.849106,"2016-04-13","m","juvenil",12.06,3.18
"1374",847,738793.963177176,326602.449267702,243.981277,"2016-04-13","f","juvenil",11.87,0
"1375",848,738787.91800734,326594.793637472,246.777557,"2016-04-13","f","old",11.78,0
"1376",849,738817.906168456,326590.358470121,239.679123,"2016-04-16","f","old",11.24,0
"1377",849,738797.305670709,326597.495337413,244.471054,"2016-04-13","f","old",11.24,0
"1378",850,738793.690170279,326586.317715112,247.787079,"2016-04-13","f","juvenil",11.76,0
"1379",851,738796.742567762,326580.914455161,244.470612,"2016-04-13","f","juvenil",11.13,0
"1380",852,738813.584627336,326586.510772196,240.788849,"2016-04-13","m","juvenil",12.86,3.81
"1381",853,738813.228802073,326585.504319702,241.912094,"2016-04-13","f","intermediate",12.08,0
"1382",854,738830.988328698,326579.658722033,237.074844,"2016-04-13","m","juvenil",12.22,3.12
"1383",855,738839.642873063,326576.899332326,235.634186,"2016-04-13","f","juvenil",11.74,0
"1384",856,738839.116048404,326567.659738009,237.629715,"2016-04-22","m","juvenil",12.18,2.9
"1385",856,738857.453506357,326567.717898131,229.638794,"2016-04-13","m","juvenil",12.18,2.9
"1386",857,738864.964699318,326562.049242475,229.692108,"2016-04-13","f","juvenil",10.7,0
"1387",858,738866.577270458,326563.40860305,229.864471,"2016-04-13","f","old",11.09,0
"1388",859,738918.623416137,326543.96278783,224.203079,"2016-04-13","f","intermediate",11.57,0
"1389",860,738921.897929888,326543.456819577,222.445526,"2016-04-13","m","juvenil",13.49,3.79
"1390",861,738924.616092977,326540.495419697,221.936462,"2016-04-13","m","juvenil",12.45,3.98
"1391",861,738917.013954004,326532.704586814,219.621353,"2016-04-15","m","juvenil",12.45,3.98
"1392",862,738917.659162428,326539.054195654,223.037933,"2016-04-15","m","old",11.65,2.23
"1393",862,738912.434999104,326535.97116478,226.484528,"2016-04-16","m","old",11.65,2.23
"1394",862,738927.42494423,326517.0703235,218.7108,"2016-04-13","m","old",11.65,2.23
"1395",863,738934.758146592,326518.183652261,218.585083,"2016-04-13","m","old",12.96,3.57
"1396",864,738936.954315063,326520.21931103,217.841309,"2016-04-13","m","juvenil",13.76,3.72
"1397",865,738999.405079631,326509.831461336,224.476898,"2016-04-15","m","juvenil",12.13,3.54
"1398",866,738993.31423734,326514.854374597,220.25087,"2016-04-15","m","old",12.78,3.66
"1399",867,738970.369382854,326515.058855278,221.77533,"2016-04-15","f","juvenil",11.57,0
"1400",868,738953.515576318,326519.916895886,223.632568,"2016-04-15","m","juvenil",12.08,3.03
"1401",869,738943.07117391,326532.881242444,225.611069,"2016-04-15","f","intermediate",11.62,0
"1402",870,738945.36711264,326533.250083433,225.676041,"2016-04-15","m","juvenil",12.61,3.75
"1403",870,738944.29288034,326530.675491359,222.717041,"2016-04-28","m","juvenil",12.61,3.75
"1404",871,738859.711087702,326589.997109286,238.790268,"2016-04-15","f","old",11.48,0
"1405",873,738795.120190788,326604.468981516,250.297195,"2016-04-26","m","juvenil",13.02,3.76
"1406",873,738796.907328185,326599.268818044,248.790924,"2016-04-15","m","juvenil",13.02,3.76
"1407",874,738793.226610911,326597.210508468,252.221527,"2016-04-15","m","juvenil",12.61,4.08
"1408",875,738798.723981003,326587.284485769,242.631805,"2016-04-15","m","juvenil",12.69,3.64
"1409",876,738833.299566949,326579.026743334,245.270477,"2016-04-15","m","juvenil",12.31,3.51
"1410",877,738839.315340314,326578.89634014,242.21138,"2016-04-15","m","juvenil",12.7,3.72
"1411",878,738861.590446916,326564.222065643,237.65625,"2016-04-15","f","juvenil",12.08,0
"1412",878,738864.009959417,326561.367290258,231.969971,"2016-04-22","f","juvenil",12.08,0
"1413",879,738868.525234365,326567.108786857,229.935867,"2016-04-15","m","juvenil",13.02,3.92
"1414",880,738915.474301986,326516.887301156,216.570831,"2016-04-16","f","intermediate",11.81,0
"1415",880,738917.704535556,326516.699008413,220.31189,"2016-04-15","f","intermediate",11.81,0
"1416",881,738923.946465564,326516.349708825,220.758408,"2016-04-15","f","juvenil",12.28,0
"1417",882,738926.520588612,326517.946258896,220.73584,"2016-04-15","f","old",11.99,0
"1418",883,738960.499316934,326500.226146828,216.194519,"2016-04-15","f","old",10.99,0
"1419",884,738957.882603425,326501.409511545,218.982269,"2016-04-15","f","old",12.04,0
"1420",885,738964.044248515,326496.61009309,213.953491,"2016-04-15","f","juvenil",11.62,0
"1421",886,738971.231463239,326492.716182551,215.689301,"2016-04-15","f","juvenil",10.58,0
"1422",887,738982.855323386,326490.002505274,214.644897,"2016-04-15","f","intermediate",12.42,0
"1423",888,738984.130831606,326489.132266703,216.057129,"2016-04-15","f","old",12.05,0
"1424",889,739001.290188231,326483.722881133,215.356903,"2016-04-15","m","intermediate",12.87,3.93
"1425",890,739012.640255896,326484.341765267,214.74115,"2016-04-15","f","juvenil",11.8,0
"1426",891,739028.475723987,326497.486455907,217.852722,"2016-04-15","m","juvenil",12.83,3.63
"1427",892,739038.575928273,326506.984092196,216.5457,"2016-04-15","m","juvenil",12.03,3.05
"1428",893,739024.962356243,326503.883537656,215.998993,"2016-04-15","m","juvenil",11.58,2.47
"1429",894,739010.523889897,326511.002913963,215.874542,"2016-04-15","m","intermediate",13.36,3.84
"1430",895,739011.03325547,326511.678062533,216.42923,"2016-04-15","m","juvenil",12.12,2.41
"1431",895,739002.148257313,326519.772384904,220.82547,"2016-04-15","m","juvenil",12.12,2.41
"1432",896,739010.793525691,326512.78662054,216.893158,"2016-04-15","m","juvenil",13.45,3.61
"1433",897,739006.844119017,326513.727086324,218.655212,"2016-04-15","m","juvenil",11.15,1.71
"1434",897,738995.35000103,326517.666160352,218.465851,"2016-04-16","m","juvenil",11.15,1.71
"1435",898,739001.593476984,326507.529316627,216.598877,"2016-04-15","m","old",11.2,1.58
"1436",899,738996.988121104,326517.357599089,215.946991,"2016-04-15","m","juvenil",13.66,3.92
"1437",900,738974.818883754,326520.243309986,216.831299,"2016-04-15","m","juvenil",13,3.64
"1438",901,738974.068088361,326520.787921332,217.111115,"2016-04-15","m","juvenil",13.2,3.9
"1439",902,738971.839558127,326520.864995214,217.498993,"2016-04-15","m","juvenil",12.38,3.75
"1440",903,738969.380786145,326526.27726065,218.741043,"2016-04-15","m","juvenil",13.45,4.12
"1441",903,738981.740037212,326524.019743525,222.129028,"2016-05-12","m","juvenil",13.45,4.12
"1442",903,738969.598356879,326526.614264443,224.28157,"2016-04-21","m","juvenil",13.45,4.12
"1443",904,738969.362352602,326503.253754644,213.876892,"2016-04-15","m","juvenil",12.3,3.27
"1444",905,738922.775737718,326539.466224383,220.51239,"2016-04-15","m","juvenil",11.77,2.65
"1445",906,738837.246130398,326573.414738308,238.60463,"2016-04-15","m","juvenil",12.29,3.21
"1446",906,738837.117459649,326576.971915042,237.190308,"2016-04-15","m","juvenil",12.29,3.21
"1447",907,738846.22864184,326578.334783932,234.913559,"2016-04-15","m","juvenil",12.71,3.45
"1448",907,738845.715860341,326577.882044147,235.302277,"2016-04-16","m","juvenil",12.71,3.45
"1449",907,738844.970189176,326578.09308056,238.346161,"2016-04-21","m","juvenil",12.71,3.45
"1450",908,738829.087800315,326587.415276172,239.428253,"2016-04-15","f","juvenil",11.91,0
"1451",909,738808.239695317,326591.32284114,243.904419,"2016-04-15","m","juvenil",11.37,0
"1452",910,738810.761700195,326591.472640407,243.369202,"2016-04-15","m","juvenil",11.94,3.5
"1453",911,738809.820565829,326589.90111878,241.512421,"2016-04-15","f","juvenil",11.25,0
"1454",912,738805.009319032,326603.507994454,245.259079,"2016-04-16","f","juvenil",11.76,0
"1455",912,738803.416058892,326596.031664734,240.844421,"2016-04-15","f","juvenil",11.76,0
"1456",913,738801.132041787,326594.884498826,243.156464,"2016-04-15","f","juvenil",12.01,0
"1457",913,738803.353737421,326595.252148471,246.322693,"2016-04-16","f","juvenil",12.01,0
"1458",914,738791.875228151,326598.190851623,246.285843,"2016-04-15","f","juvenil",12.03,0
"1459",915,738805.845734289,326592.50968096,240.572342,"2016-04-15","f","juvenil",12.09,0
"1460",916,738805.552229331,326592.282745179,243.427139,"2016-04-15","f","juvenil",10.87,0
"1461",917,738794.165542858,326589.216790544,244.367798,"2016-04-15","f","old",10.89,0
"1462",918,738805.002148563,326579.706099709,241.029678,"2016-04-15","f","old",11.61,0
"1463",919,738821.008537521,326576.836686504,240.060318,"2016-04-15","m","old",11.7,2.56
"1464",920,738854.292378378,326565.667501893,231.080795,"2016-04-15","m","old",12.4,3.91
"1465",921,738920.337859514,326528.973898419,224.67337,"2016-04-15","f","juvenil",11.85,0
"1466",922,738924.213719107,326523.138422686,222.160965,"2016-04-15","m","intermediate",11.9,3.06
"1467",923,738994.742545372,326518.546636038,222.213272,"2016-04-15","m","intermediate",11.97,3.18
"1468",924,738996.283169619,326505.223453132,214.572876,"2016-04-16","m","intermediate",12.39,3.61
"1469",924,738987.294224646,326520.100826383,221.434616,"2016-04-15","m","intermediate",12.39,3.61
"1470",925,738989.26845198,326517.239278088,216.936188,"2016-04-15","m","intermediate",10.96,1.64
"1471",926,738990.466319142,326516.590297523,219.73468,"2016-04-15","m","juvenil",12.1,3.51
"1472",927,738994.704109627,326516.210357386,219.323349,"2016-04-15","m","intermediate",11.25,1.59
"1473",928,739020.564164895,326505.039559764,220.774109,"2016-04-16","f","intermediate",12.29,0
"1474",929,739021.941181667,326502.391312744,218.064911,"2016-04-16","f","intermediate",12,0
"1475",930,739008.277380335,326507.409329036,219.286133,"2016-04-16","f","juvenil",12.63,0
"1476",931,739003.163418927,326511.668644365,221.649673,"2016-04-16","f","juvenil",11.81,0
"1477",932,738995.13507494,326522.000575231,221.818207,"2016-04-16","f","juvenil",12.48,0
"1478",933,738953.563519773,326526.479805216,223.142868,"2016-04-16","m","juvenil",13.15,3.9
"1479",933,738820.616990729,326578.165376255,239.602585,"2016-04-26","m","juvenil",13.15,3.9
"1480",934,738943.81489218,326523.104984685,222.353256,"2016-04-16","f","old",12.03,0
"1481",934,738790.486435174,326601.617535486,246.798615,"2016-04-28","f","old",12.03,0
"1482",934,738790.980513304,326603.293440647,250.1138,"2016-04-26","f","old",12.03,0
"1483",935,738932.089917349,326537.273190476,225.975723,"2016-04-16","f","intermediate",12.23,0
"1484",936,738907.791027654,326533.786809271,224.776611,"2016-04-16","f","intermediate",11.62,0
"1485",937,738868.866115095,326578.792451213,233.201797,"2016-04-16","f","intermediate",12.14,0
"1486",938,738829.08206957,326592.64268364,242.755219,"2016-04-16","f","juvenil",11.3,0
"1487",939,738795.240332817,326601.467789845,246.328415,"2016-04-16","f","juvenil",11.77,0
"1488",940,738796.169063487,326594.1412558,243.70546,"2016-04-16","f","intermediate",NA,0
"1489",941,738773.468162529,326602.691987927,245.063339,"2016-04-16","f","old",11.44,0
"1490",942,738778.307602258,326606.658798205,249.597275,"2016-04-16","f","old",11.95,0
"1491",943,738788.216021355,326599.580796315,252.389359,"2016-04-16","m","juvenil",13.93,3.81
"1492",944,738903.958120764,326522.272120099,218.105164,"2016-04-16","m","juvenil",12.24,3.3
"1493",945,738951.192128797,326511.650776222,216.166534,"2016-04-16","f","intermediate",11.67,0
"1494",946,738967.729341717,326503.228732119,215.445175,"2016-04-16","f","intermediate",12.38,0
"1495",947,739008.692534323,326485.171032498,212.661713,"2016-04-16","m","juvenil",12.95,3.64
"1496",948,739012.1403375,326487.893246878,214.016754,"2016-04-16","f","intermediate",12.29,0
"1497",949,739020.04194678,326500.360174145,215.155197,"2016-04-16","f","juvenil",12.22,0
"1498",950,739016.305767372,326497.07741706,213.228455,"2016-04-16","f","old",11.88,0
"1499",951,739002.997756916,326503.101910225,214.526764,"2016-04-16","m","old",13.29,3.99
"1500",952,738994.894999356,326503.756272858,215.539246,"2016-04-16","m","juvenil",11.75,2.13
"1501",952,738971.904094666,326506.963071339,221.800217,"2016-05-12","m","juvenil",11.75,2.13
"1502",953,738986.300863642,326507.406145062,213.258881,"2016-04-16","m","juvenil",11.78,2.38
"1503",954,738986.557631048,326505.18561423,215.6026,"2016-04-16","m","juvenil",14.23,3.76
"1504",955,738968.212631748,326520.142079126,223.244965,"2016-05-16","f","old",12.13,0
"1505",955,738967.404647936,326519.57358199,218.060928,"2016-04-16","f","old",12.13,0
"1506",956,738943.401891528,326520.985415387,217.43631,"2016-04-16","f","old",11.46,0
"1507",957,738933.143162067,326521.829284236,217.26207,"2016-04-16","m","intermediate",12.28,3.39
"1508",958,738931.422303588,326522.692712666,218.546921,"2016-04-16","m","intermediate",13.04,3.5
"1509",959,738934.588263689,326514.733128057,215.335526,"2016-04-16","m","juvenil",12.1,2.92
"1510",960,738934.306682138,326513.727805426,216.90889,"2016-04-16","m","juvenil",11.55,1.95
"1511",961,738946.324020736,326519.25060642,215.793961,"2016-04-16","f","old",11.68,0
"1512",962,738855.271347152,326574.469124076,230.273026,"2016-04-16","m","old",13.18,3.43
"1513",963,738844.00864366,326577.855920636,237.450348,"2016-04-20","m","juvenil",10.41,1.33
"1514",963,738855.053771727,326574.132124493,230.823624,"2016-04-16","m","juvenil",10.41,1.33
"1515",964,738854.748355745,326574.68356705,231.683319,"2016-04-16","m","juvenil",12.93,3.8
"1516",964,738857.617676541,326576.395827966,233.507812,"2016-04-21","m","juvenil",12.93,3.8
"1517",964,738859.089250804,326572.414310289,234.003632,"2016-04-26","m","juvenil",12.93,3.8
"1518",965,738838.841055627,326580.779879267,233.902023,"2016-04-16","m","juvenil",13.14,3.4
"1519",966,738838.306155643,326581.772704597,235.042801,"2016-04-16","f","juvenil",11.93,0
"1520",966,738838.417813137,326579.327500465,238.726776,"2016-04-20","f","juvenil",11.93,0
"1521",967,738823.246628153,326580.986186431,238.069992,"2016-04-16","m","juvenil",10.78,1.97
"1522",968,738833.000768896,326593.703647404,238.796478,"2016-04-16","f","juvenil",11.8,0
"1523",969,738823.090126334,326591.216335586,241.152252,"2016-04-16","m","juvenil",12.09,3
"1524",970,738824.267545816,326591.901687787,238.90329,"2016-04-16","m","juvenil",12.32,3.48
"1525",971,738822.946776363,326590.880472706,236.97139,"2016-04-16","f","juvenil",12.35,0
"1526",972,738824.727138084,326586.125107232,235.71463,"2016-04-16","m","intermediate",12.71,3.66
"1527",973,738824.568477868,326586.790019782,236.922058,"2016-04-16","f","old",12.65,0
"1528",974,738824.485745509,326587.344870598,236.364105,"2016-04-16","f","juvenil",11.87,0
"1529",975,738822.209613175,326590.535525682,237.847916,"2016-04-16","m","intermediate",11.68,2.95
"1530",976,738800.353458605,326602.102105279,245.816345,"2016-04-16","m","juvenil",12.21,2.2
"1531",977,738808.426048059,326598.555205846,246.363297,"2016-04-20","m","intermediate",13,3.85
"1532",977,738801.558089606,326601.008296293,246.390991,"2016-04-16","m","intermediate",13,3.85
"1533",978,738792.441832213,326599.979089297,241.812668,"2016-04-16","m","juvenil",12.38,3.56
"1534",979,738781.234152234,326609.484129532,245.576813,"2016-04-16","m","old",12.09,3.09
"1535",979,738781.64615356,326592.250819042,244.729446,"2016-04-20","m","old",12.09,3.09
"1536",980,738790.063776701,326595.27134424,243.462952,"2016-04-16","m","old",11.3,1.92
"1537",981,738791.052529271,326593.729338646,245.94809,"2016-04-16","m","old",12.32,3.53
"1538",988,738800.239019032,326599.875889055,239.668015,"2016-05-07","m","juvenil",11.9,3.23
"1539",995,738916.381363007,326520.682783624,220.409134,"2016-04-20","m","juvenil",11.2,2.11
"1540",997,739006.007159981,326515.048935919,219.943451,"2016-05-16","f","juvenil",11.46,0
"1541",1001,738937.263864556,326514.551664574,221.389954,"2016-04-26","m","juvenil",13.23,3.71
"1542",1010,738992.012046885,326502.933522059,219.649414,"2016-04-28","m","juvenil",12.98,3.73
"1543",1011,739025.627119758,326513.79260536,220.680542,"2016-05-23","m","juvenil",11.15,1.84
"1544",1028,738842.048757816,326574.934125706,235.707855,"2016-04-28","f","juvenil",12.49,0
"1545",1028,738841.655504613,326576.374011285,238.103973,"2016-05-07","f","juvenil",12.49,0
"1546",1028,738839.838966542,326573.788080444,234.878967,"2016-05-12","f","juvenil",12.49,0
"1547",1028,738839.357875663,326576.116408532,238.543304,"2016-04-22","f","juvenil",12.49,0
"1548",1030,738784.44969294,326607.976172865,249.461899,"2016-05-06","m","old",13.14,3.7
"1549",1044,738841.107629021,326573.362599123,237.597656,"2016-04-26","f","old",12.17,0
"1550",1045,738858.292125779,326566.284829524,233.09848,"2016-04-28","f","old",12.18,0
"1551",1045,738857.075564642,326568.157007324,232.143921,"2016-05-06","f","old",12.18,0
"1552",1047,738911.734982835,326523.503436382,219.208038,"2016-04-21","m","juvenil",11.76,2.46
"1553",1050,738991.019817078,326504.697887099,218.372345,"2016-04-26","f","old",11.89,0
"1554",1054,739036.411282265,326498.053032498,220.9702,"2016-04-20","f","juvenil",11.98,0
